M,53,85,6
M,53,88,10
M,53,89,11
M,53,92,15
M,53,93,24
M,53,94,10
M,53,96,23
M,54,2,19
M,54,4,18
M,54,8,24
M,54,9,6
M,54,11,11
M,54,12,7
M,54,16,15
M,54,19,11
M,54,22,21
M,54,25,4
M,54,26,6
M,54,34,9
M,54,37,12
M,54,41,4
M,54,42,13
M,54,48,10
M,54,49,22
M,54,51,24
M,54,54,12
M,54,55,1
M,54,58,12
M,54,60,7
M,54,63,22
M,54,66,11
M,54,71,20
M,54,72,8
M,54,75,12
M,54,80,3
M,54,81,23
M,54,86,16
M,54,99,11
M,55,6,13
M,55,12,24
M,55,19,19
M,55,23,21
M,55,24,11
M,55,28,25
M,55,30,7
M,55,31,6
M,55,33,4
M,55,36,22
M,55,38,15
M,55,40,2
M,55,41,15
M,55,42,19
M,55,43,16
M,55,45,11
M,55,51,24
M,55,52,20
M,55,53,4
M,55,55,20
M,55,57,19
M,55,60,21
M,55,63,8
M,55,65,3
M,55,68,2
M,55,70,17
M,55,74,18
M,55,75,4
M,55,81,2
M,55,83,16
M,55,84,11
M,55,85,18
M,55,90,16
M,55,94,11
M,55,95,15
M,55,99,5
M,56,4,9
M,56,5,3
M,56,13,7
M,56,22,17
M,56,28,8
M,56,31,21
M,56,32,23
M,56,35,5
M,56,42,18
M,56,46,6
M,56,47,2
M,56,51,9
M,56,52,5
M,56,54,4
M,56,57,8
M,56,59,8
M,56,61,12
M,56,65,15
M,56,66,9
M,56,68,23
M,56,72,10
M,56,78,3
M,56,79,3
M,56,94,25
M,56,95,19
M,56,99,6
M,57,3,20
M,57,7,18
M,57,9,9
M,57,12,7
M,57,14,22
M,57,17,22
M,57,18,15
M,57,19,9
M,57,20,14
M,57,21,1
M,57,23,2
M,57,26,12
M,57,28,15
M,57,30,24
M,57,31,11
M,57,33,18
M,57,35,20
M,57,38,13
M,57,40,7
M,57,41,9
M,57,42,25
M,57,43,1
M,57,48,13
M,57,49,1
M,57,50,18
M,57,51,22
M,57,56,9
M,57,61,24
M,57,64,14
M,57,66,13
M,57,67,11
M,57,69,4
M,57,70,8
M,57,77,18
M,57,79,6
M,57,80,5
M,57,86,23
M,58,2,24
M,58,3,22
M,58,4,6
M,58,6,3
M,58,7,24
M,58,13,14
M,58,16,23
M,58,26,11
M,58,33,20
M,58,37,2
M,58,38,16
M,58,40,16
M,58,41,7
M,58,42,25
M,58,47,21
M,58,50,4
M,58,52,14
M,58,56,15
M,58,57,24
M,58,62,17
M,58,63,9
M,58,66,24
M,58,75,8
M,58,79,11
M,58,81,7
M,58,82,13
M,58,84,19
M,58,85,12
M,58,88,1
M,58,90,2
M,58,91,16
M,58,93,13
M,58,95,22
M,58,96,19
M,58,99,21
M,59,7,25
M,59,12,8
M,59,15,18
M,59,21,23
M,59,23,17
M,59,27,7
M,59,29,11
M,59,30,17
M,59,36,15
M,59,38,10
M,59,42,14
M,59,46,12
M,59,50,10
M,59,51,18
M,59,52,18
M,59,53,2
M,59,57,11
M,59,58,17
M,59,61,15
M,59,63,3
M,59,64,16
M,59,66,19
M,59,70,13
M,59,73,20
M,59,74,13
M,59,76,25
M,59,80,8
M,59,85,13
M,59,86,24
M,59,88,17
M,59,93,5
M,60,11,19
M,60,15,19
M,60,20,18
M,60,21,19
M,60,26,4
M,60,28,4
M,60,37,10
M,60,42,6
M,60,43,4
M,60,45,1
M,60,49,5
M,60,51,3
M,60,59,5
M,60,60,19
M,60,62,24
M,60,67,17
M,60,68,24
M,60,70,4
M,60,71,2
M,60,74,5
M,60,80,24
M,60,85,22
M,60,93,5
M,60,95,19
M,61,1,1
M,61,14,25
M,61,15,12
M,61,19,24
M,61,20,21
M,61,21,10
M,61,23,8
M,61,24,1
M,61,31,19
M,61,35,5
M,61,36,5
M,61,45,8
M,61,48,2
M,61,57,15
M,61,59,4
M,61,61,14
M,61,63,14
M,61,65,7
M,61,68,3
M,61,71,21
M,61,74,10
M,61,82,19
M,61,83,6
M,61,87,1
M,61,89,25
M,61,91,17
M,61,96,7
M,61,97,19
M,62,1,19
M,62,3,15
M,62,4,14
M,62,17,18
M,62,21,12
M,62,22,22
M,62,23,5
M,62,25,9
M,62,27,1
M,62,30,24
M,62,31,6
M,62,33,19
M,62,35,1
M,62,37,19
M,62,38,9
M,62,39,19
M,62,45,15
M,62,48,6
M,62,49,4
M,62,50,16
M,62,53,10
M,62,54,6
M,62,55,12
M,62,56,16
M,62,59,21
M,62,61,19
M,62,71,17
M,62,76,13
M,62,79,11
M,62,80,1
M,62,81,10
M,62,86,7
M,62,89,8
M,62,92,16
M,62,97,23
M,63,3,2
M,63,5,21
M,63,10,3
M,63,13,25
M,63,16,15
M,63,17,8
M,63,18,16
M,63,19,21
M,63,22,6
M,63,23,25
M,63,25,14
M,63,26,22
M,63,30,21
M,63,31,5
M,63,35,1
M,63,36,24
M,63,37,14
M,63,40,4
M,63,41,4
M,63,43,21
M,63,45,18
M,63,46,13
M,63,55,10
M,63,58,6
M,63,59,5
M,63,60,23
M,63,61,6
M,63,62,18
M,63,63,19
M,63,72,4
M,63,75,6
M,63,80,1
M,63,83,12
M,63,84,10
M,63,85,21
M,63,87,20
M,63,93,5
M,63,96,8
M,63,99,22
M,64,2,15
M,64,9,20
M,64,11,11
M,64,12,4
M,64,13,6
M,64,14,3
M,64,20,11
M,64,24,22
M,64,26,20
M,64,27,9
M,64,32,14
M,64,37,2
M,64,42,2
M,64,46,20
M,64,48,5
M,64,49,24
M,64,50,11
M,64,51,18
M,64,53,9
M,64,54,22
M,64,58,15
M,64,60,12
M,64,64,19
M,64,65,10
M,64,74,10
M,64,75,1
M,64,80,7
M,64,84,11
M,64,85,3
M,64,93,20
M,64,94,23
M,64,95,14
M,64,98,18
M,65,2,22
M,65,4,1
M,65,5,24
M,65,7,19
M,65,8,6
M,65,15,13
M,65,21,3
M,65,24,11
M,65,25,11
M,65,29,14
M,65,30,17
M,65,37,17
M,65,39,11
M,65,43,4
M,65,46,8
M,65,47,14
M,65,48,5
M,65,52,24
M,65,56,16
M,65,57,7
M,65,58,10
M,65,60,22
M,65,62,21
M,65,66,25
M,65,67,5
M,65,70,12
M,65,72,25
M,65,76,6
M,65,78,9
M,65,80,3
M,65,83,14
M,65,86,20
M,65,91,23
M,65,92,19
M,65,96,25
M,65,97,19
M,65,99,6
M,66,1,13
M,66,2,2
M,66,9,8
M,66,10,25
M,66,13,16
M,66,16,22
M,66,19,4
M,66,21,6
M,66,25,22
M,66,29,16
M,66,33,8
M,66,35,15
M,66,43,24
M,66,44,3
M,66,45,18
M,66,47,19
M,66,51,11
M,66,53,12
M,66,61,9
M,66,66,13
M,66,69,17
M,66,71,1
M,66,72,13
M,66,74,19
M,66,77,19
M,66,92,11
M,66,95,2
M,67,3,20
M,67,5,19
M,67,9,12
M,67,10,7
M,67,12,10
M,67,16,3
M,67,19,6
M,67,21,5
M,67,22,21
M,67,29,1
M,67,33,22
M,67,37,19
M,67,41,1
M,67,42,1
M,67,43,22
M,67,45,22
M,67,46,5
M,67,48,6
M,67,53,18
M,67,54,21
M,67,56,19
M,67,62,5
M,67,70,21
M,67,77,23
M,67,78,24
M,67,79,12
M,67,80,10
M,67,82,2
M,67,84,11
M,67,96,12
M,68,3,14
M,68,6,8
M,68,8,19
M,68,10,4
M,68,13,7
M,68,21,7
M,68,22,17
M,68,23,16
M,68,24,16
M,68,26,7
M,68,31,17
M,68,37,13
M,68,45,25
M,68,50,22
M,68,52,1
M,68,56,8
M,68,59,21
M,68,61,10
M,68,68,25
M,68,75,25
M,68,78,23
M,68,79,22
M,68,81,13
M,68,82,5
M,68,83,10
M,68,84,22
M,68,85,15
M,68,86,23
M,68,87,3
M,68,88,23
M,68,90,12
M,68,93,19
M,68,97,19
M,68,98,5
M,69,5,18
M,69,7,22
M,69,10,14
M,69,14,14
M,69,17,15
M,69,19,19
M,69,25,2
M,69,26,2
M,69,35,12
M,69,38,21
M,69,43,16
M,69,45,15
M,69,52,6
M,69,53,21
M,69,54,5
M,69,55,17
M,69,58,20
M,69,62,8
M,69,64,1
M,69,65,8
M,69,66,22
M,69,68,5
M,69,70,12
M,69,72,14
M,69,75,6
M,69,76,21
M,69,82,12
M,69,84,16
M,69,85,12
M,69,88,15
M,69,90,11
M,69,96,8
M,70,1,5
M,70,3,22
M,70,4,16
M,70,5,18
M,70,13,2
M,70,14,6
M,70,16,4
M,70,20,19
M,70,22,24
M,70,23,20
M,70,24,25
M,70,26,23
M,70,28,5
M,70,32,5
M,70,34,4
M,70,36,6
M,70,38,8
M,70,41,23
M,70,43,25
M,70,45,8
M,70,49,15
M,70,50,9
M,70,54,23
M,70,57,24
M,70,60,9
M,70,67,5
M,70,69,10
M,70,73,16
M,70,80,10
M,70,83,9
M,70,88,17
M,70,89,24
M,70,90,25
M,70,92,22
M,70,99,21
M,71,4,4
M,71,6,14
M,71,7,20
M,71,8,6
M,71,9,16
M,71,15,13
M,71,17,3
M,71,19,1
M,71,25,10
M,71,27,23
M,71,30,21
M,71,31,1
M,71,34,15
M,71,35,17
M,71,36,9
M,71,37,2
M,71,38,11
M,71,39,3
M,71,41,4
M,71,43,7
M,71,44,1
M,71,45,13
M,71,47,11
M,71,52,2
M,71,57,1
M,71,60,20
M,71,61,4
M,71,66,25
M,71,67,8
M,71,71,8
M,71,72,22
M,71,73,14
M,71,74,23
M,71,78,5
M,71,80,8
M,71,81,5
M,71,82,14
M,71,83,15
M,71,92,11
M,71,94,24
M,72,1,16
M,72,2,7
M,72,3,2
M,72,5,18
M,72,8,12
M,72,9,10
M,72,11,25
M,72,12,11
M,72,15,22
M,72,16,16
M,72,17,8
M,72,19,14
M,72,21,16
M,72,27,24
M,72,34,7
M,72,35,25
M,72,36,4
M,72,37,8
M,72,41,17
M,72,48,1
M,72,50,21
M,72,52,23
M,72,53,17
M,72,55,14
M,72,57,4
M,72,58,21
M,72,66,8
M,72,67,16
M,72,69,9
M,72,70,8
M,72,72,20
M,72,73,17
M,72,74,22
M,72,76,4
M,72,77,15
M,72,83,13
M,72,87,2
M,72,92,5
M,72,95,2
M,72,98,8
M,72,99,15
M,73,1,14
M,73,4,17
M,73,5,24
M,73,10,2
M,73,12,4
M,73,19,10
M,73,23,14
M,73,24,9
M,73,31,11
M,73,32,25
M,73,36,10
M,73,37,2
M,73,41,2
M,73,43,17
M,73,47,4
M,73,54,9
M,73,57,13
M,73,61,18
M,73,65,18
M,73,67,13
M,73,72,24
M,73,79,19
M,73,80,10
M,73,83,22
M,73,85,11
M,73,88,8
M,73,89,23
M,74,1,24
M,74,5,17
M,74,7,3
M,74,8,13
M,74,12,4
M,74,13,15
M,74,17,15
M,74,22,22
M,74,23,20
M,74,26,23
M,74,27,12
M,74,30,22
M,74,32,10
M,74,33,8
M,74,35,9
M,74,45,4
M,74,46,16
M,74,51,11
M,74,53,9
M,74,54,5
M,74,57,11
M,74,58,11
M,74,60,4
M,74,62,17
M,74,63,8
M,74,65,17
M,74,74,23
M,74,75,25
M,74,82,2
M,74,83,17
M,74,84,22
M,74,88,6
M,74,90,14
M,74,91,25
M,74,92,20
M,74,97,16
M,74,99,10
M,75,3,4
M,75,4,1
M,75,9,11
M,75,11,18
M,75,13,12
M,75,18,25
M,75,24,14
M,75,25,19
M,75,28,13
M,75,35,18
M,75,40,13
M,75,43,10
M,75,44,20
M,75,48,10
M,75,49,21
M,75,51,16
M,75,54,1
M,75,55,20
M,75,58,13
M,75,60,14
M,75,65,16
M,75,67,16
M,75,68,17
M,75,69,1
M,75,78,15
M,75,85,15
M,75,89,21
M,75,93,9
M,75,98,3
M,75,99,18
M,76,1,23
M,76,2,17
M,76,9,5
M,76,16,10
M,76,17,4
M,76,19,15
M,76,20,20
M,76,26,11
M,76,29,1
M,76,32,22
M,76,35,25
M,76,38,17
M,76,39,12
M,76,40,21
M,76,43,1
M,76,45,23
M,76,48,9
M,76,54,5
M,76,57,2
M,76,59,17
M,76,61,13
M,76,65,20
M,76,71,4
M,76,73,17
M,76,80,23
M,76,82,6
M,76,85,23
M,76,90,24
M,76,93,25
M,76,95,4
M,76,99,16
M,77,3,23
M,77,7,15
M,77,8,5
M,77,10,6
M,77,11,13
M,77,14,20
M,77,15,15
M,77,21,8
M,77,27,7
M,77,28,13
M,77,32,14
M,77,34,10
M,77,35,19
M,77,37,11
M,77,42,19
M,77,45,20
M,77,46,19
M,77,50,18
M,77,58,21
M,77,59,20
M,77,60,24
M,77,61,4
M,77,71,13
M,77,73,21
M,77,74,4
M,77,76,13
M,77,77,15
M,77,88,3
M,77,93,9
M,77,95,9
M,78,1,17
M,78,2,16
M,78,7,9
M,78,8,17
M,78,9,25
M,78,11,8
M,78,12,19
M,78,15,12
M,78,21,9
M,78,23,13
M,78,24,14
M,78,28,18
M,78,29,15
M,78,30,13
M,78,37,10
M,78,40,6
M,78,41,1
M,78,42,5
M,78,44,11
M,78,45,24
M,78,47,20
M,78,51,24
M,78,52,9
M,78,53,9
M,78,54,23
M,78,55,16
M,78,64,4
M,78,68,8
M,78,69,23
M,78,70,7
M,78,71,5
M,78,72,22
M,78,74,22
M,78,76,12
M,78,79,19
M,78,80,10
M,78,82,25
M,78,83,11
M,78,86,5
M,78,90,22
M,78,92,14
M,78,94,4
M,78,97,12
M,79,1,18
M,79,3,20
M,79,5,17
M,79,6,21
M,79,14,24
M,79,19,23
M,79,20,17
M,79,21,19
M,79,33,7
M,79,37,7
M,79,41,1
M,79,43,19
M,79,44,2
M,79,45,24
M,79,47,4
M,79,48,20
M,79,49,13
M,79,50,8
M,79,55,22
M,79,58,2
M,79,61,8
M,79,62,2
M,79,64,1
M,79,66,23
M,79,69,8
M,79,77,14
M,79,81,7
M,79,82,20
M,79,87,7
M,79,93,2
M,79,95,20
M,79,96,13
M,79,97,25
M,80,1,25
M,80,2,18
M,80,10,13
M,80,13,10
M,80,14,5
M,80,16,20
M,80,22,9
M,80,24,13
M,80,27,5
M,80,29,25
M,80,31,22
M,80,32,7
M,80,35,22
M,80,42,18
M,80,47,4
M,80,48,3
M,80,51,14
M,80,55,19
M,80,56,4
M,80,57,9
M,80,58,16
M,80,59,22
M,80,61,13
M,80,62,19
M,80,63,2
M,80,70,4
M,80,76,9
M,80,78,20
M,80,83,25
M,80,86,18
M,80,87,7
M,80,88,21
M,80,89,9
M,80,91,18
M,80,96,14
M,80,99,2
M,81,3,20
M,81,5,19
M,81,10,23
M,81,13,1
M,81,16,25
M,81,17,2
M,81,26,23
M,81,35,19
M,81,36,23
M,81,46,14
M,81,47,22
M,81,50,8
M,81,52,5
M,81,55,18
M,81,56,10
M,81,63,14
M,81,64,1
M,81,65,9
M,81,66,10
M,81,72,5
M,81,73,12
M,81,76,1
M,81,79,16
M,81,81,20
M,81,83,22
M,81,96,4
M,81,97,14
M,82,3,9
M,82,14,4
M,82,17,8
M,82,19,13
M,82,20,21
M,82,22,2
M,82,23,10
M,82,25,13
M,82,26,2
M,82,27,24
M,82,29,11
M,82,31,23
M,82,37,20
M,82,42,10
M,82,46,18
M,82,48,21
M,82,62,15
M,82,65,18
M,82,68,2
M,82,71,11
M,82,72,21
M,82,73,12
M,82,74,2
M,82,76,6
M,82,77,10
M,82,79,14
M,82,80,20
M,82,89,14
M,82,92,19
M,82,97,23
M,82,98,23
M,83,1,25
M,83,6,25
M,83,13,13
M,83,14,16
M,83,16,1
M,83,17,2
M,83,19,2
M,83,20,16
M,83,21,13
M,83,25,25
M,83,26,3
M,83,27,24
M,83,28,25
M,83,31,24
M,83,34,9
M,83,36,10
M,83,37,7
M,83,41,1
M,83,42,25
M,83,43,8
M,83,44,22
M,83,47,5
M,83,57,7
M,83,61,14
M,83,65,10
M,83,67,19
M,83,69,10
M,83,70,6
M,83,73,5
M,83,74,1
M,83,75,15
M,83,77,16
M,83,83,5
M,83,87,9
M,83,90,16
M,83,91,1
M,83,92,13
M,83,94,1
M,83,96,12
M,83,98,21
M,83,99,25
M,84,2,7
M,84,4,1
M,84,6,2
M,84,13,7
M,84,14,21
M,84,19,13
M,84,23,15
M,84,28,15
M,84,30,18
M,84,32,5
M,84,36,3
M,84,39,8
M,84,41,3
M,84,42,3
M,84,45,3
M,84,48,6
M,84,59,14
M,84,60,20
M,84,61,17
M,84,67,13
M,84,68,2
M,84,75,22
M,84,77,4
M,84,85,1
M,84,86,23
M,85,2,18
M,85,11,6
M,85,22,4
M,85,24,15
M,85,25,4
M,85,31,17
M,85,33,21
M,85,35,14
M,85,37,12
M,85,42,17
M,85,44,13
M,85,46,14
M,85,47,23
M,85,49,20
M,85,51,7
M,85,54,4
M,85,56,17
M,85,57,3
M,85,59,9
M,85,64,25
M,85,77,20
M,85,79,10
M,85,83,17
M,85,85,20
M,85,88,20
M,85,90,22
M,85,91,12
M,85,95,23
M,85,96,3
M,85,99,18
M,86,3,24
M,86,5,11
M,86,7,11
M,86,10,17
M,86,12,16
M,86,13,13
M,86,17,17
M,86,20,10
M,86,22,3
M,86,23,22
M,86,24,21
M,86,25,2
M,86,29,16
M,86,30,8
M,86,37,16
M,86,43,3
M,86,44,21
M,86,45,21
M,86,47,1
M,86,54,8
M,86,56,5
M,86,65,17
M,86,71,3
M,86,84,3
M,86,87,20
M,86,93,11
M,86,96,23
M,86,97,8
M,86,98,9
M,87,1,19
M,87,2,16
M,87,5,1
M,87,15,24
M,87,17,16
M,87,21,9
M,87,24,1
M,87,25,21
M,87,27,14
M,87,29,8
M,87,38,6
M,87,41,18
M,87,42,2
M,87,45,10
M,87,53,9
M,87,54,24
M,87,57,9
M,87,62,17
M,87,70,25
M,87,72,1
M,87,73,21
M,87,75,7
M,87,81,1
M,87,82,15
M,87,87,11
M,87,91,19
M,87,92,12
M,87,97,11
M,88,2,25
M,88,4,1
M,88,6,7
M,88,10,13
M,88,13,16
M,88,19,12
M,88,25,1
M,88,29,10
M,88,32,7
M,88,36,16
M,88,38,20
M,88,39,20
M,88,40,23
M,88,44,8
M,88,51,3
M,88,59,20
M,88,64,3
M,88,66,3
M,88,70,14
M,88,76,1
M,88,77,14
M,88,80,13
M,88,81,6
M,88,87,9
M,88,90,5
M,88,93,6
M,88,94,17
M,88,96,5
M,89,2,20
M,89,3,24
M,89,9,10
M,89,10,5
M,89,12,1
M,89,13,14
M,89,21,13
M,89,22,22
M,89,23,23
M,89,25,7
M,89,29,4
M,89,32,1
M,89,36,19
M,89,39,9
M,89,40,19
M,89,41,23
M,89,43,19
M,89,45,19
M,89,50,13
M,89,51,25
M,89,52,8
M,89,53,20
M,89,57,7
M,89,58,16
M,89,63,6
M,89,66,11
M,89,69,5
M,89,72,23
M,89,76,23
M,89,88,21
M,89,94,11
M,89,96,3
M,89,97,9
M,90,4,12
M,90,7,20
M,90,12,24
M,90,14,24
M,90,27,4
M,90,29,14
M,90,30,6
M,90,32,22
M,90,33,4
M,90,35,1
M,90,38,13
M,90,39,15
M,90,45,6
M,90,46,4
M,90,52,14
M,90,56,23
M,90,57,22
M,90,59,17
M,90,60,20
M,90,69,14
M,90,70,11
M,90,74,3
M,90,76,8
M,90,81,18
M,90,83,13
M,90,85,9
M,90,89,10
M,91,4,25
M,91,11,13
M,91,20,9
M,91,24,12
M,91,30,5
M,91,38,7
M,91,43,14
M,91,45,10
M,91,46,3
M,91,48,1
M,91,50,15
M,91,51,19
M,91,55,7
M,91,58,5
M,91,62,9
M,91,63,6
M,91,64,15
M,91,65,18
M,91,66,17
M,91,67,18
M,91,70,22
M,91,71,8
M,91,79,2
M,91,80,20
M,91,81,3
M,91,82,15
M,91,84,10
M,91,86,10
M,91,88,20
M,91,91,3
M,91,96,9
M,91,97,24
M,92,4,3
M,92,12,11
M,92,13,25
M,92,17,20
M,92,24,17
M,92,25,14
M,92,26,20
M,92,28,17
M,92,30,12
M,92,32,21
M,92,33,13
M,92,36,14
M,92,37,11
M,92,41,2
M,92,47,11
M,92,52,15
M,92,55,23
M,92,59,19
M,92,61,10
M,92,70,14
M,92,72,3
M,92,73,15
M,92,77,8
M,92,78,21
M,92,80,1
M,92,88,8
M,92,91,8
M,92,97,19
M,92,98,8
M,93,3,4
M,93,4,18
M,93,6,21
M,93,9,4
M,93,11,17
M,93,14,10
M,93,18,11
M,93,20,18
M,93,25,25
M,93,28,11
M,93,29,1
M,93,33,21
M,93,34,8
M,93,35,14
M,93,37,22
M,93,41,6
M,93,42,1
M,93,45,19
M,93,52,1
M,93,54,5
M,93,55,24
M,93,61,1
M,93,65,8
M,93,66,10
M,93,73,18
M,93,76,9
M,93,78,4
M,93,81,7
M,93,82,17
M,93,84,14
M,93,85,19
M,93,92,25
M,93,93,2
M,93,99,3
M,94,3,4
M,94,7,25
M,94,9,19
M,94,10,20
M,94,13,12
M,94,21,18
M,94,23,17
M,94,25,8
M,94,27,21
M,94,32,23
M,94,39,5
M,94,40,18
M,94,41,19
M,94,42,7
M,94,45,18
M,94,46,6
M,94,53,20
M,94,63,24
M,94,64,5
M,94,68,6
M,94,69,5
M,94,70,8
M,94,73,2
M,94,76,23
M,94,84,12
M,94,85,16
M,94,89,21
M,94,92,8
M,94,93,2
M,94,96,4
M,94,98,18
M,94,99,14
M,95,1,16
M,95,5,12
M,95,8,2
M,95,11,24
M,95,15,4
M,95,16,2
M,95,20,9
M,95,27,20
M,95,28,22
M,95,32,10
M,95,35,24
M,95,37,7
M,95,39,21
M,95,42,12
M,95,45,16
M,95,50,2
M,95,51,10
M,95,58,14
M,95,62,4
M,95,63,5
M,95,64,22
M,95,65,17
M,95,66,1
M,95,68,23
M,95,70,8
M,95,74,6
M,95,75,2
M,95,78,11
M,95,85,9
M,95,88,23
M,95,92,22
M,95,93,6
M,95,95,3
M,95,96,17
M,96,3,21
M,96,9,5
M,96,10,23
M,96,13,24
M,96,16,23
M,96,18,22
M,96,19,19
M,96,26,17
M,96,28,5
M,96,30,15
M,96,34,2
M,96,35,6
M,96,40,15
M,96,41,22
M,96,43,23
M,96,58,24
M,96,61,20
M,96,67,3
M,96,68,23
M,96,70,13
M,96,74,23
M,96,75,20
M,96,76,5
M,96,77,22
M,96,78,1
M,96,79,25
M,96,80,4
M,96,82,18
M,96,86,10
M,96,88,11
M,96,96,2
M,96,97,16
M,96,98,18
M,96,99,8
M,97,2,2
M,97,4,20
M,97,9,11
M,97,11,2
M,97,19,21
M,97,20,21
M,97,24,24
M,97,29,21
M,97,34,17
M,97,40,11
M,97,42,1
M,97,45,3
M,97,58,17
M,97,62,21
M,97,63,14
M,97,66,13
M,97,70,3
M,97,73,17
M,97,78,7
M,97,80,12
M,97,87,12
M,97,97,9
M,97,98,10
M,98,2,25
M,98,4,15
M,98,5,19
M,98,7,15
M,98,9,22
M,98,14,24
M,98,16,6
M,98,18,4
M,98,20,1
M,98,21,10
M,98,22,13
M,98,25,10
M,98,32,4
M,98,35,3
M,98,39,17
M,98,40,21
M,98,41,11
M,98,46,13
M,98,53,10
M,98,56,4
M,98,60,13
M,98,61,10
M,98,62,9
M,98,63,10
M,98,65,3
M,98,66,19
M,98,72,16
M,98,74,4
M,98,76,19
M,98,79,23
M,98,82,2
M,98,83,9
M,98,87,16
M,98,90,5
M,98,91,20
M,98,92,9
M,98,93,12
M,98,95,18
M,98,98,3
M,99,6,17
M,99,8,15
M,99,9,25
M,99,12,4
M,99,14,10
M,99,15,22
M,99,16,20
M,99,18,25
M,99,21,8
M,99,22,21
M,99,25,18
M,99,30,20
M,99,37,5
M,99,52,2
M,99,56,12
M,99,58,1
M,99,59,14
M,99,60,19
M,99,61,5
M,99,62,19
M,99,63,22
M,99,64,1
M,99,67,23
M,99,69,11
M,99,74,10
M,99,80,9
M,99,81,15
M,99,82,10
M,99,84,4
M,99,89,19
M,99,98,2
N,1,3,2
N,1,6,6
N,1,10,22
N,1,13,16
N,1,14,25
N,1,17,7
N,1,20,7
N,1,23,10
N,1,25,21
N,1,32,12
N,1,38,15
N,1,39,23
N,1,44,3
N,1,46,9
N,1,49,23
N,1,61,5
N,1,62,5
N,1,64,7
N,1,68,14
N,1,74,4
N,1,82,25
N,1,83,14
N,1,84,2
N,1,87,1
N,1,91,22
N,1,95,24
N,1,97,10
N,1,99,3
N,2,3,6
N,2,4,18
N,2,7,10
N,2,8,23
N,2,10,3
N,2,12,16
N,2,15,13
N,2,16,7
N,2,17,14
N,2,18,8
N,2,20,23
N,2,22,15
N,2,37,13
N,2,38,25
N,2,40,2
N,2,47,24
N,2,48,17
N,2,49,22
N,2,51,17
N,2,56,1
N,2,57,5
N,2,64,3
N,2,69,9
N,2,72,17
N,2,83,9
N,2,94,11
N,2,98,10
N,3,4,10
N,3,7,5
N,3,10,19
N,3,11,16
N,3,13,3
N,3,15,12
N,3,25,10
N,3,27,21
N,3,35,24
N,3,38,18
N,3,39,14
N,3,40,23
N,3,43,2
N,3,46,25
N,3,62,21
N,3,63,24
N,3,66,12
N,3,67,11
N,3,68,1
N,3,69,5
N,3,79,3
N,3,80,25
N,3,82,12
N,3,88,22
N,3,90,22
N,3,91,2
N,3,93,19
N,3,95,15
N,3,96,15
N,4,1,3
N,4,7,6
N,4,13,22
N,4,16,5
N,4,18,13
N,4,19,1
N,4,24,8
N,4,33,23
N,4,35,4
N,4,37,23
N,4,41,12
N,4,45,20
N,4,46,6
N,4,51,22
N,4,54,7
N,4,57,2
N,4,60,25
N,4,61,14
N,4,63,19
N,4,66,6
N,4,67,12
N,4,68,13
N,4,70,10
N,4,71,23
N,4,75,10
N,4,76,11
N,4,77,19
N,4,78,10
N,4,80,11
N,4,84,10
N,4,89,16
N,4,93,19
N,4,97,3
N,5,1,22
N,5,3,17
N,5,5,10
N,5,6,17
N,5,9,15
N,5,11,21
N,5,12,1
N,5,13,6
N,5,22,9
N,5,23,2
N,5,26,15
N,5,31,4
N,5,33,17
N,5,38,7
N,5,41,21
N,5,42,18
N,5,45,6
N,5,48,18
N,5,51,16
N,5,54,13
N,5,64,4
N,5,69,18
N,5,75,20
N,5,78,16
N,5,81,3
N,5,83,13
N,5,84,1
N,5,92,12
N,5,94,23
N,5,96,1
N,5,97,20
N,5,98,15
N,5,99,11
N,6,4,24
N,6,5,5
N,6,6,8
N,6,8,15
N,6,9,1
N,6,10,23
N,6,11,15
N,6,16,5
N,6,17,7
N,6,20,21
N,6,22,18
N,6,24,14
N,6,25,17
N,6,28,22
N,6,33,17
N,6,34,7
N,6,35,2
N,6,38,17
N,6,40,13
N,6,44,18
N,6,46,8
N,6,47,16
N,6,48,19
N,6,49,1
N,6,52,11
N,6,53,4
N,6,54,18
N,6,56,2
N,6,57,23
N,6,64,19
N,6,65,14
N,6,69,14
N,6,77,13
N,6,78,5
N,6,80,2
N,6,81,1
N,6,85,13
N,6,86,8
N,6,88,19
N,6,89,18
N,6,91,15
N,6,93,16
N,6,96,6
N,7,1,2
N,7,2,7
N,7,9,2
N,7,10,19
N,7,11,12
N,7,12,25
N,7,13,10
N,7,20,5
N,7,22,5
N,7,23,8
N,7,25,7
N,7,29,13
N,7,31,19
N,7,32,22
N,7,36,13
N,7,41,15
N,7,49,25
N,7,53,22
N,7,56,17
N,7,57,5
N,7,58,22
N,7,60,12
N,7,64,10
N,7,66,17
N,7,71,4
N,7,76,3
N,7,87,11
N,7,88,22
N,7,92,12
N,7,93,9
N,7,94,5
N,7,98,7
N,8,4,3
N,8,5,15
N,8,6,2
N,8,19,3
N,8,20,16
N,8,36,18
N,8,40,1
N,8,41,5
N,8,44,17
N,8,49,7
N,8,50,17
N,8,53,24
N,8,54,18
N,8,58,6
N,8,59,8
N,8,62,7
N,8,67,21
N,8,68,12
N,8,74,21
N,8,75,17
N,8,77,19
N,8,81,23
N,8,82,4
N,8,83,23
N,8,89,13
N,8,96,25
N,8,99,16
N,9,1,5
N,9,3,1
N,9,8,23
N,9,10,24
N,9,11,18
N,9,12,13
